年月,最深積雪(cm),平均気温(℃),日最高気温の平均(℃),日最低気温の平均(℃),最高気温(℃),最低気温(℃),日平均気温0℃未満日数(日),日最高気温0℃未満日数(日),日最低気温0℃未満日数(日),降雪量合計(cm),降雪量日合計最大(cm),降雪量日合計3cm以上日数(日),降水量の合計(mm)
Jul-19,0,18.1,22.4,15.1,27.1,12.1,0,0,0,0,0,0,193.5
Aug-19,0,20.4,25.5,16.5,29.4,10.9,0,0,0,0,0,0,95.5
Sep-19,0,16.2,21.3,12,26.7,3.9,0,0,0,0,0,0,54.5
Oct-19,0,10.4,14.8,6.7,22.5,-0.4,0,0,1,0,0,0,463.5
Nov-19,2,3.1,8.4,-1.9,16,-8.7,5,3,21,2,2,0,28
Dec-19,30,-1,4,-6.3,12.8,-12.8,22,5,29,88,29,9,69.5
Jan-20,43,-3.2,0.9,-8.1,8.7,-17.3,27,11,30,168,18,21,53
Feb-20,52,-3.1,1.6,-8.9,11.5,-22,21,13,28,128,14,15,64
Mar-20,31,0.3,5.7,-5.1,13.2,-13,17,5,30,156,25,18,117.5
Apr-20,21,2.2,8.4,-3.6,19.9,-10.9,8,0,25,23,12,2,122.5
May-20,0,11.5,18.3,4.6,25.8,-3,0,0,4,0,0,0,96.5
Jun-20,0,15.9,20.9,11.5,26.3,6.2,0,0,0,0,0,0,189.5
Jul-20,0,17.9,21.6,15.1,25.4,11.2,0,0,0,0,0,0,310.5
Aug-20,0,20.9,26.7,16,29.5,12.8,0,0,0,0,0,0,16.5
Sep-20,0,16.5,21.2,13,26.7,3.6,0,0,0,0,0,0,93.5
Oct-20,0,7.6,12.2,3.4,20.7,-2.8,0,0,11,0,0,0,119
Nov-20,0,4.1,9.9,-2,17.1,-7.9,5,0,23,0,0,0,25
Dec-20,51,-3.7,1.7,-10.4,8.2,-20.8,23,10,31,145,27,15,75.5
Jan-21,62,-6.4,-1.2,-13.4,6.4,-20.5,31,18,31,145,20,18,53
Feb-21,78,-4.3,1.8,-11.7,11.7,-19.1,24,12,28,125,21,15,69
Mar-21,67,1.6,7.5,-4.4,18.1,-12.5,14,1,26,62,15,9,93.5
Apr-21,0,4.6,11.1,-1.9,17.8,-8.1,3,0,21,0,0,0,93.5
May-21,0,11,16.8,4.8,22.5,-2.8,0,0,5,0,0,0,118
Jun-21,0,14.8,20.4,9.6,24.5,1.9,0,0,0,0,0,0,127
Jul-21,0,18.8,23.7,14.9,27.7,12.2,0,0,0,0,0,0,197.5
Aug-21,0,19.5,23.9,16.2,28.4,12.6,0,0,0,0,0,0,216.5
Sep-21,0,14.7,19.5,11.1,24.6,6.5,0,0,0,0,0,0,112
Oct-21,0,9.1,14.4,4.4,22.4,-4.3,0,0,7,0,0,0,89
Nov-21,15,2.7,8.4,-3.2,14.5,-14.8,4,1,24,23,17,2,50.5
Dec-21,59,-3,1.8,-9,8.7,-22.3,23,9,29,118,24,12,144.5
Jan-22,93,-7.2,-2.8,-13.4,2.9,-21.4,31,23,31,145,23,14,67.5
Feb-22,127,-7.7,-2.7,-15.7,3.5,-23.8,28,23,28,178,24,17,72.5
Mar-22,97,-0.5,5.1,-7.2,13.3,-21.5,18,4,28,111,17,17,57
Apr-22,32,6.6,13.2,0.1,21.3,-9.3,2,1,13,26,13,3,127.5
May-22,0,10,16.3,3.1,25.1,-3.5,0,0,5,0,0,0,99.5
Jun-22,0,15.2,20.9,10.4,28.9,3.2,0,0,0,0,0,0,78
Jul-22,0,19.5,24.6,15.4,29.9,12,0,0,0,0,0,0,202
Aug-22,0,20,24.7,16.4,28.5,12.4,0,0,0,0,0,0,135
Sep-22,0,16.5,21.2,12.7,25.2,4,0,0,0,0,0,0,199
Oct-22,0,7.8,13.2,2.7,21.9,-5.5,0,0,10,0,0,0,71.5
Nov-22,1,4.1,9.7,-1.1,15.9,-6.5,1,0,18,1,1,0,89
Dec-22,29,-3.8,1.3,-9.3,7.9,-19,28,12,31,77,26,11,37.5
Jan-23,79,-6.5,-1.1,-13.9,9.6,-27,30,20,31,207,51,22,67.5
Feb-23,82,-5,0.1,-11.6,8.4,-21.3,26,13,28,113,20,14,48
Mar-23,64,2.2,8.3,-4.3,16.7,-14.2,8,0,28,73,18,10,88
Apr-23,0,6.2,12.8,-0.9,22.8,-6.4,1,0,18,0,0,0,84
May-23,0,10.4,17,3.9,26.9,-4.1,0,0,10,0,0,0,144.5
Jun-23,0,15.2,20.1,10.5,25.9,2.4,0,0,0,0,0,0,175.5
Jul-23,0,19.9,25.5,15.1,28.1,10.5,0,0,0,0,0,0,156.5
Aug-23,0,21.3,27.1,17.3,29.5,13.2,0,0,0,0,0,0,84.5
Sep-23,0,18.4,23.4,14.5,28.9,5.9,0,0,0,0,0,0,116.5
Oct-23,0,8,13.8,2.6,18.2,-2.9,0,0,9,0,0,0,71
Nov-23,5,4,10,-1.8,21.2,-8.3,7,1,21,5,5,1,73.5
Dec-23,12,-1.4,4.1,-7,13.5,-16,21,5,28,33,12,3,53.5
Jan-24,67,-4.8,0.6,-11.7,7.2,-22.5,28,14,31,169,21,18,78.5
Feb-24,65,-3.6,1.2,-9.5,10.7,-17.9,24,17,28,132,31,11,82.5
Mar-24,101,-2.2,2.6,-8.9,12,-21.7,22,10,29,175,34,17,165.5
Apr-24,43,8.1,14.2,1.8,22.8,-7.2,0,0,11,0,0,0,124.5
May-24,0,11.1,17.5,4.5,24.2,-4.2,0,0,4,0,0,0,179
Jun-24,0,15.2,20.7,9.8,25.5,3.8,0,0,0,0,0,0,105
Jul-24,0,20.3,25.2,16.1,29.6,12.2,0,0,0,0,0,0,164.5
Aug-24,0,21,25.7,17.7,29.1,11.8,0,0,0,0,0,0,123.5
Sep-24,0,18.8,23.7,14.9,27.6,8.7,0,0,0,0,0,0,52
Oct-24,0,11.6,16.8,6.8,23.7,0.6,0,0,0,0,0,0,152
Nov-24,3,4,8.8,-0.6,19.1,-5.9,7,1,18,4,3,1,124
Dec-24,42,-3.5,1.1,-9.5,11,-19.1,26,13,31,92,14,11,68.5
Jan-25,51,-5.3,-0.5,-11.8,5.6,-19.7,30,18,31,57,7,9,23
Feb-25,85,-6.4,-1.3,-12.8,8.5,-22.6,27,17,28,112,23,13,38.5
Mar-25,77,-0.1,5.1,-5.8,19.1,-14,18,6,30,84,31,8,70
Apr-25,12,6.4,12.7,0.3,22.8,-5.6,1,0,17,1,1,0,33.5
May-25,0,11.3,17.2,5.9,27.5,-2.6,0,0,2,0,0,0,121.5
Jun-25,0,17,22.3,11.7,28.1,1.9,0,0,0,0,0,0,181
Jul-25,0,21,27.1,16.2,29.1,14.7,0,0,0,0,0,0,118
