年月,最深積雪(cm),平均気温(℃),日最高気温の平均(℃),日最低気温の平均(℃),最高気温(℃),最低気温(℃),日平均気温0℃未満日数(日),日最高気温0℃未満日数(日),日最低気温0℃未満日数(日),降雪量合計(cm),降雪量日合計最大(cm),降雪量日合計3cm以上日数(日),降水量の合計(mm)
Oct-19,0,11.6,15.4,8.3,22.7,3.5,0,0,0,0,0,0,497.5
Nov-19,8,4.9,10.1,0.5,17,-5.4,4,0,10,10,5,2,36
Dec-19,43,0.2,4.6,-3.7,10.5,-7.8,15,1,29,84,41,8,64.5
Jan-20,43,-1.5,2.3,-5,8.7,-8.5,25,7,30,131,18,11,79.5
Feb-20,57,-1.4,3.2,-5.6,13.4,-13.8,18,8,26,118,16,19,45.5
Mar-20,31,1.9,6.8,-2.6,17.9,-9.4,11,1,27,161,24,17,144.5
Apr-20,6,4.2,10.3,-0.7,17.2,-3.4,1,0,22,38,7,3,116
May-20,0,12.4,18,7.3,26.6,-0.4,0,0,1,0,0,0,142
Jun-20,0,16.5,21.1,12.9,26.8,8.8,0,0,0,0,0,0,244.5
Jul-20,0,17.7,21,15.3,25.5,10.6,0,0,0,0,0,0,416
Aug-20,0,21.4,27.1,17.4,31.3,14.6,0,0,0,0,0,0,187
Sep-20,0,16.7,20.5,14.2,28,5.3,0,0,0,0,0,0,184
Oct-20,0,9.1,13.3,5.4,20.3,-1.1,0,0,2,0,0,0,158
Nov-20,1,5.5,11,0.8,20.3,-3.2,0,0,16,3,2,0,8
Dec-20,40,-1.3,3.2,-4.7,9.5,-10.9,19,7,31,116,17,9,52.5
Jan-21,54,-3.7,0.2,-7.2,7.8,-11.8,27,15,31,127,17,14,45.5
Feb-21,65,-1.5,3.5,-6,13.8,-10.8,19,8,25,108,15,14,62
Mar-21,35,3.3,8.9,-1.6,19.8,-7.8,3,0,22,64,11,11,125.5
Apr-21,0,6,11.8,0.5,18.7,-5.7,1,0,15,0,0,0,120
May-21,0,11.7,17.2,7,24,0.3,0,0,0,0,0,0,144
Jun-21,0,15,20.1,11,24.4,5.3,0,0,0,0,0,0,252
Jul-21,0,19.2,24.1,16,29.5,13.1,0,0,0,0,0,0,334
Aug-21,0,20,24.2,17.1,29.3,14.1,0,0,0,0,0,0,347
Sep-21,0,14.7,18.4,11.8,24.8,9.3,0,0,0,0,0,0,199.5
Oct-21,0,10.2,14.7,6.4,23,-0.8,0,0,2,0,0,0,77
Nov-21,26,4.7,9.6,0.7,14.5,-5.3,3,1,10,37,31,1,73
Dec-21,45,-1.2,3.2,-5.2,10.1,-11.5,16,6,29,121,19,17,86.5
Jan-22,82,-5.1,-1.3,-8.7,5.1,-11.6,31,18,31,163,21,15,69
Feb-22,118,-5,-1,-8.7,6.8,-12,28,16,28,181,30,19,78
Mar-22,94,1.7,7.1,-2.8,15.7,-8.8,12,2,22,147,32,18,60.5
Apr-22,35,7.8,13.5,3.1,23.1,-7.8,2,0,7,67,19,6,147
May-22,0,11.2,16.8,6.1,24.3,-0.7,0,0,1,0,0,0,160
Jun-22,0,15.8,21,11.6,32,5.5,0,0,0,0,0,0,179.5
Jul-22,0,20,24.6,16.8,30.9,14.7,0,0,0,0,0,0,358.5
Aug-22,0,20.1,24.4,17.1,30.3,13.5,0,0,0,0,0,0,220
Sep-22,0,16.9,20.7,14,25.7,8.4,0,0,0,0,0,0,305.5
Oct-22,0,9.5,14.5,5.3,21.8,-1.2,0,0,5,0,0,0,65
Nov-22,0,5.8,10.9,1.9,17.6,-1.3,0,0,4,0,0,0,104
Dec-22,42,-1.6,2.1,-5,9.2,-9.7,20,9,31,92,30,12,42
Jan-23,54,-3.8,0.4,-7.8,11.1,-15.5,27,15,29,147,19,21,36
Feb-23,65,-2.6,2.2,-7,9.8,-11.5,21,9,28,129,22,17,39
Mar-23,41,4.4,10.1,-0.6,17.2,-5.9,3,0,15,39,9,7,91.5
Apr-23,4,7.8,14.4,1.8,23.3,-4.7,0,0,10,5,4,1,111.5
May-23,0,11.7,17.4,6.3,26,0,0,0,0,0,0,0,185.5
Jun-23,0,15.9,20.2,12,26.9,6.3,0,0,0,0,0,0,290
Jul-23,0,20.8,26.6,16.3,30.2,13.4,0,0,0,0,0,0,141.5
Aug-23,0,21.1,25.6,18.2,28.9,15.5,0,0,0,0,0,0,401.5
Sep-23,0,18.8,23.4,15.7,27.3,7.8,0,0,0,0,0,0,156
Oct-23,0,9.5,15,5.2,20.1,0.8,0,0,0,0,0,0,89
Nov-23,0,5.8,10.8,1.6,20.7,-4.5,2,0,15,0,0,0,54.5
Dec-23,5,0.8,6,-3.3,15.9,-9.9,15,4,24,35,10,6,26
Jan-24,69,-2.3,2.2,-6.2,8.8,-10.1,23,8,31,203,37,18,92
Feb-24,72,-1.1,3.6,-5.1,12.6,-10.4,22,8,25,181,34,20,87
Mar-24,94,-0.5,4.1,-4.7,15.2,-10.6,22,7,26,231,42,24,165.5
Apr-24,42,9.3,14.8,4.5,25.4,-5.3,0,0,3,32,9,5,165.5
May-24,0,12.2,17.9,6.8,23.9,1.6,0,0,0,0,0,0,176
Jun-24,0,15.8,20.9,11.3,26.7,5.5,0,0,0,0,0,0,179
Jul-24,0,21.1,26,17.3,31,13.4,0,0,0,0,0,0,217
Aug-24,0,21.4,26,18.3,29.8,14.7,0,0,0,0,0,0,341
Sep-24,0,18.9,23.2,16,29.1,8.1,0,0,0,0,0,0,162
Oct-24,0,12.5,16.7,8.7,23.1,0.1,0,0,0,0,0,0,154.5
Nov-24,1,5.3,10.1,1.5,16.9,-3.2,1,0,12,1,1,0,109.5
Dec-24,54,-1.6,2.4,-5.2,12.9,-8.8,23,10,31,115,33,10,46
Jan-25,59,-3.3,0.8,-6.8,7.1,-10,30,14,31,82,14,10,23.5
Feb-25,116,-4.7,-0.6,-8.3,10.2,-12.2,26,16,28,140,59,14,78.5
Mar-25,99,1.2,6,-3.6,17.2,-10.8,17,3,22,112,29,7,120.5
Apr-25,32,7.5,13.2,2.2,24,-4.5,1,0,6,14,10,1,115.5
May-25,0,11.8,17.4,7.1,27.6,1.1,0,0,0,0,0,0,228
Jun-25,0,17.5,22.6,13.1,30.5,4.7,0,0,0,0,0,0,226
Jul-25,0,21,26.4,17.3,29.9,14.7,0,0,0,0,0,0,343
